,hr,breathingrate
0,"[217037, 217125, 217177, 217202, 217174, 217158, 217156, 217150, 217171, 217204, 217250, 217264, 217311, 217352, 217397, 217463, 217527, 216955, 216673, 216382, 216111, 215872, 215672, 215511, 215383, 215300, 215236, 215217, 215175, 215184, 215179, 215191, 215466, 215445, 215421, 215390, 215367, 215363, 215367, 215392, 215435, 215469, 215522, 215580, 215635, 215694, 215751, 215790, 215851, 215895, 215938, 215967, 216018, 216046, 216100, 216236, 216291, 216352, 216371, 216374, 216298, 216131, 215935, 215680, 215417, 215164, 214953, 214761, 214631, 214504, 214417, 214369, 214341, 214331, 214338, 214361, 214386, 214418, 214467, 214552, 214591, 214668, 214708, 214742, 214750, 214761, 214743, 214717, 214690, 214689, 214695, 214721, 214726, 214764, 214784, 214844, 214875, 214922, 214982, 215031, 215072, 215254, 215299, 215350, 215426, 215487, 215523, 215590, 215650, 215704, 215772, 215836, 215883, 215950, 215981, 215939, 215815, 215613, 215345, 215059, 214802, 214575, 214372, 214216, 214080, 214003, 213928, 213896, 213866, 213860, 213871, 213877, 213916, 213955, 213998, 214047, 214118, 214141, 214167, 214159, 214145, 214147, 214138, 214130, 214148, 214182, 214207, 214248, 214274, 214316, 214356, 214411, 214458, 214510, 214579, 214626, 214698, 214752, 214809, 214859, 214914, 214940, 214995, 215021, 215095, 215166, 215242, 215319, 215395, 215476, 215554, 215627, 215673, 215644, 215522, 215326, 215085, 214820, 214591, 214375, 214213, 214065, 213967, 213897, 213825, 213821, 213825, 213841, 213849, 213859, 213890, 213927, 213981, 214031, 214093, 214141, 214182, 214227, 214240, 214246, 214265, 214270, 214264, 214265, 214255, 214281, 214303, 214310, 214358, 214396, 214472, 214527, 214591, 214662, 214722, 214799, 214867, 214936, 215012, 215084, 215138, 215214, 215294, 215352, 215442, 215518, 215597, 215651, 215742, 215802, 215879, 215959, 216033, 216113, 216195, 216285, 216367, 216441, 216476, 216424, 216266, 216036, 215780, 215544, 215323, 215141, 215012, 214884, 214815, 214765, 214750, 214757, 214788, 214825, 214862, 214895, 214931, 214977, 215065, 215121, 215201, 215267, 215320, 215348, 215358, 215353, 215359, 215373, 215374, 215363, 215376, 215405, 215452, 215508, 215592, 215675, 215758, 215887, 216011, 216158, 216285, 216451, 216593, 216746, 216901, 217048, 217217, 217358, 217496, 217651, 217787, 217935, 218074, 218197, 218316, 218422, 218543, 218632, 218724, 218814, 218920, 219002, 219092, 219054, 218903, 218607, 218219, 217845, 217513, 217264, 217078, 216953, 216890, 216847, 216871, 216892, 216949, 217028, 217090, 217182, 217244, 217322, 217416, 217502, 217608, 217707, 217790, 217823, 217827, 217835, 217802, 217787, 217765, 217768, 217770, 217778, 217787, 217856, 217903, 217963, 218046, 218109, 218187, 218277, 218338, 218391, 218495, 218553, 218630, 218703, 218769, 218839, 218910, 219004, 219074, 219128, 219188, 219257, 219316, 219388, 219479, 219538, 219622, 219698, 219791, 219842, 219863, 219792, 219609, 219279, 218914, 218558, 218240, 217997, 217817, 217688, 217597, 217537, 217508, 217510, 217554, 217602, 217649, 217709, 217784, 217822, 217889, 217958, 218048, 218106, 218170, 218211, 218248, 218265, 218262, 218239, 218235, 218221, 218214, 218216, 218230, 218261, 218292, 218351, 218406, 218479, 218552, 218628, 218700, 218789, 218870, 218980, 219073, 219164, 219268, 219359, 219422, 219506, 219586, 219670, 219722, 219773, 219844, 219915, 219976, 220050, 220114, 220192, 220271, 220351, 220397, 220429, 220346, 220117, 219765, 219386, 219015, 218703, 218455, 218284, 218146, 218071, 218015, 218007, 218004, 218056, 218098, 218172, 218233, 218309, 218360, 218445, 218526, 218632, 218697, 218750, 218780, 218802, 218821, 218841, 218822, 218808, 218805, 218850, 218881, 218923, 218981, 219031, 219095, 219148, 219225, 219302, 219404, 219475, 219570, 219668, 219750, 219834, 219927, 220001, 220068, 220123, 220171, 220235, 220287, 220359, 220412, 220499, 220573, 220649, 220733, 220812, 220885, 220968, 221009, 220988, 220853, 220594, 220215, 219811, 219443, 219144, 218898, 218706, 218591, 218499, 218463, 218459, 218489, 218515, 218562, 218626, 218687, 218768, 218843, 218932, 219014, 219118, 219198, 219281, 219302, 219335, 219348, 219329, 219289, 219240, 219232, 219246, 219261, 219277, 219339, 219378, 219432, 219491, 219570, 219649, 219710, 219795, 219874, 219959, 220046, 220124, 220192, 220254, 220312, 220385, 220446, 220516, 220576, 220646, 220718, 220767, 220848, 220912, 221001, 221094, 221186, 221246, 221279, 221230, 221045, 220752, 220368, 219996, 219639, 219364, 219139, 218991, 218874, 218816, 218791, 218801, 218828, 218894, 218965, 219033, 219102, 219183, 219275, 219387, 219469, 219569, 219666, 219705, 219734, 219727, 219724, 219684, 219654, 219629, 219599, 219608, 219612, 219643, 219666, 219718, 219781, 219849, 219910, 220011, 220074, 220159, 220225, 220306, 220374, 220450, 220506, 220576, 220626, 220686, 220733, 220809, 220870, 220954, 221021, 221118, 221200, 221282, 221348, 221421, 221458, 221409, 221273, 220977, 220602, 220198, 219854, 219564, 219334, 219162, 219044, 218945, 218900, 218880, 218898, 218922, 218993, 219049, 219122, 219211, 219284, 219389, 219476, 219579, 219640, 219723, 219761, 219762, 219782, 219764, 219729, 219703, 219691, 219688, 219687, 219712, 219743, 219786, 219834, 219898, 219958, 220026, 220119, 220183, 220274, 220348, 220419, 220507, 220593, 220680, 220746, 220815, 220887, 220957, 221011, 221090, 221147, 221226, 221302, 221374, 221447, 221516, 221564, 221456, 221210, 220860, 220446, 220075, 219761, 219509, 219301, 219156, 219054, 218992, 218948, 218958, 218966, 219024, 219091, 219177, 219249, 219323, 219404, 219513, 219589, 219673, 219738, 219776, 219813, 219809, 219815, 219798, 219780, 219766, 219764, 219744, 219765, 219784, 219814, 219858, 219899, 219966, 220036, 220103, 220204, 220286, 220369, 220440, 220531, 220596, 220688, 220768, 220844, 220927, 220987, 221056, 221121, 221185, 221261, 221332, 221405, 221474, 221544, 221606, 221662, 221664, 221550, 221304, 220956, 220548, 220179, 219859, 219621, 219438, 219297, 219187, 219134, 219114, 219157, 219201, 219277, 219352, 219419, 219506, 219602, 219702, 219785, 219864, 219942, 219979, 220016, 220017, 220010, 219973, 219976, 219975, 219995, 220021, 220062, 220100, 220171, 220238, 220305, 220398, 220466, 220542, 220628, 220703, 220775, 220858, 220948, 221007, 221072, 221136, 221220, 221293, 221363, 221438, 221517, 221583, 221650, 221722, 221796, 221864, 221933, 221963, 221925, 221758, 221465, 221085, 220675, 220318, 220025, 219785, 219611, 219455, 219375, 219311, 219306, 219328, 219374, 219456, 219515, 219603, 219706, 219805, 219900, 220021, 220134, 220206, 220266, 220305, 220309, 220286, 220249, 220204, 220166, 220134, 220122, 220105, 220140, 220150, 220225, 220267, 220334, 220371, 220430, 220492, 220550, 220624, 220708, 220786, 220855, 220923, 220987, 221050, 221100, 221178, 221248, 221299, 221375, 221443, 221497, 221558, 221620, 221665, 221661, 221536, 221289, 220942, 220575, 220229, 219934, 219709, 219515, 219387, 219303, 219245, 219227, 219253, 219323, 219377, 219438, 219523, 219619, 219734, 219843, 219935, 220034, 220073, 220105, 220107, 220090, 220061, 220032, 220005, 219975, 219957, 219965, 219967, 219980, 220027, 220068, 220117, 220180, 220217, 220277, 220316, 220387, 220460, 220526, 220596, 220659, 220732, 220790, 220848, 220925, 221000, 221065, 221129, 221187, 221244, 221324, 221392, 221452, 221426, 221319, 221082, 220738, 220373, 220027, 219752, 219503, 219301, 219155, 219007, 218925, 218878, 218864, 218876, 218910, 218943, 218994, 219053, 219121, 219207, 219301, 219380, 219464, 219523, 219566, 219572, 219588, 219546, 219537, 219509, 219471, 219451, 219440, 219449, 219475, 219495, 219542, 219587, 219648, 219707, 219772, 219826, 219900, 219959, 220027, 220090, 220158, 220216, 220302, 220355, 220438, 220495, 220560, 220617, 220698, 220760, 220834, 220900, 220984, 221025, 220992, 220863, 220611, 220275, 219915, 219621, 219340, 219115, 218912, 218755, 218652, 218563, 218520, 218497, 218527, 218539, 218560, 218604, 218640, 218707, 218768, 218848, 218941, 219017, 219074, 219115, 219132, 219136, 219133, 219109, 219104, 219091, 219076, 219082, 219095, 219124, 219172, 219240, 219296, 219368, 219437, 219502, 219583, 219648, 219726, 219795, 219867, 219946, 220010, 220085, 220144, 220210, 220283, 220344, 220422, 220476, 220554, 220605, 220670, 220756, 220827, 220892, 220799, 220583, 220267, 219926, 219601, 219314, 219108, 218904, 218750, 218644, 218559, 218530, 218525, 218529, 218566, 218595, 218648, 218690, 218765, 218849, 218941, 219023, 219071, 219103, 219147, 219143, 219159, 219132, 219128, 219086, 219055, 219064, 219036, 219067, 219081, 219158, 219190, 219270, 219325, 219392, 219469, 219552, 219637, 219705, 219801, 219875, 219954, 220004, 220084, 220143, 220201, 220266, 220351, 220402, 220460, 220534, 220593, 220651, 220717, 220776, 220868, 220738, 220503, 220183, 219868, 219554, 219316, 219118, 218959, 218839, 218769, 218749, 218738, 218775, 218805, 218851, 218922, 218982, 219074, 219171, 219256, 219370, 219584, 219578, 219545, 219514, 219473, 219415, 219394, 219409, 219444, 219502, 219577, 219649, 219706, 219734, 219781, 219825, 219900, 219952, 220030, 220091, 220141, 220195, 220243, 220286, 220355, 220421, 220466, 220532, 220604, 220667, 220754, 220839, 220914, 220986, 221030, 221009, 220911, 220704, 220392, 220081, 219760, 219495, 219286, 219096, 218974, 218866, 218819, 218872, 218929, 218994, 219097, 219179, 219289, 219405, 219493, 219582, 219639, 219941, 220028, 220118, 220205, 220312, 220374, 220461, 220516, 220609, 220662, 220725, 220801, 220869, 220941, 221007, 221082, 221130, 221118, 220788, 220417, 220051, 219751, 219504, 219293, 219115, 218991, 218914, 218860, 218836, 218826, 218830, 218849, 218859, 218896, 218919, 218951, 218989, 219043, 219179, 219174, 219150, 219117, 219089, 219054, 219056, 219073, 219090, 219116, 219167, 219217, 219287, 219347, 219415, 219462, 219913, 220008, 220046, 220085, 217775, 217770, 217762, 217779, 217810, 217837, 217865, 217908, 217964, 217992, 218036, 218066, 218093, 218095, 218104, 218091, 218062, 218238, 218282, 218365, 218436, 218495, 218579, 218636, 218705, 218782, 218854, 218943, 219019, 219100, 219171, 219242, 219299, 219365, 219432, 219503, 219578, 219655, 219728, 219905, 219823, 219624, 219342, 219061, 218753, 218489, 218251, 218047, 217880, 217728, 217641, 217574, 217557, 217560, 217970, 217993, 217969, 218876, 218952, 219016, 219082, 219148, 219189, 219263, 219337, 219406, 219498, 219567, 219642, 219696, 219709, 219628, 219431, 219178, 217527, 217509, 217525, 217537, 217585, 217635, 217703, 217783, 217883, 217975, 218081, 218148, 218232, 218263, 218281, 218290, 218264, 218260, 218259, 218250, 218267, 218468, 218550, 218615, 218699, 218793, 218866, 218966, 219059, 219135, 219195, 219255, 219330, 219414, 218199, 218208, 218213, 218199, 218182, 218158, 218143, 218129, 218122, 218142, 218166, 218202, 218248, 218305, 218369, 218432, 219059, 219108, 219161, 219215, 219274, 219304, 219365, 219433, 219488, 219558, 219618, 219673, 219738, 219808, 219865, 219881, 219835, 219660, 219392, 219049, 217615, 217512, 217405, 217359, 217339, 217330, 217337, 217342, 217368, 217382, 217410, 217443, 217500, 217539, 217571, 217597, 219199, 219260, 219337, 219413, 219485, 219551, 219594, 219554, 219395, 219119, 218820, 218519, 218234, 217990, 217774, 217363, 217403, 217465, 217523, 217570, 217604, 217659, 217658, 217645, 217596, 217551, 217536, 217517, 217540, 217549, 217596, 217626, 217665, 217711, 217772, 217847, 217998, 218074, 218135, 218184, 218236, 218309, 218359, 218416, 218462, 218507, 218560, 218616, 218654, 218718, 217553, 217500, 217456, 217429, 217424, 217441, 217470, 217512, 217562, 217611, 217674, 218492, 218547, 218578, 218645, 218690, 218751, 218817, 218872, 218943, 218980, 218906, 218736, 218480, 218195, 217911, 217630, 217389, 217181, 216657, 216675, 216703, 216731, 216750, 216782, 216833, 216872, 216924, 216983, 217017, 217043, 217030, 217024, 216998, 216980, 216962, 216938, 217145, 217192, 217272, 217323, 217397, 217482, 217540, 217617, 217681, 217754, 217813, 217881, 217909, 217984, 218052, 218107, 218173, 218236, 218314, 218381, 218639, 218492, 218257, 217975, 217665, 217369, 217101, 216873, 216689, 216555, 216425, 216362, 216302, 216274, 216263, 216262, 216283, 216321, 216342, 216373, 216423, 216480, 216520, 216550, 216599, 216626, 216622, 216621, 216618, 216595, 216589, 216580, 216571, 216574, 216590, 216608, 216661, 216686, 216756, 216806, 216880, 216941, 217005, 217066, 217131, 217188, 217267, 217328, 217386, 217461, 217522, 217576, 217650, 217690, 217765, 217809, 217877, 217952, 218009, 218072, 218141, 218205, 218267, 218330, 218395, 218443, 218430, 218316, 218090, 217795, 216317, 216334, 216353, 216364, 216397, 216432, 216499, 216551, 216610, 216676, 216756, 216837, 216915, 216981, 217051, 217774, 217825, 217894, 217963, 218042, 218103, 218188, 218283, 218353, 218418, 218481, 218458, 218338, 218123, 217844, 217534, 217232, 216969, 216102, 216114, 216133, 216172, 216212, 216272, 216341, 216412, 216486, 216545, 216587, 216614, 216714, 216774, 216852, 216934, 217000, 217079, 217151, 217224, 217300, 217368, 217428, 217481, 217548, 218436, 218489, 218497, 218422, 218236, 217972, 217681, 217399, 217118, 216874, 216668, 216491, 216376, 216258, 216207, 216154, 216167, 216627, 216694, 216745, 216759, 216765, 216749, 216730, 216687, 216665, 216657, 216662, 216687, 216704, 216732, 216765, 216828, 216876, 216956, 217035, 217113, 217188, 217596, 217662, 217737, 217811, 217906, 217957, 218050, 218128, 218202, 218283, 218359, 218450, 218527, 218615, 216786, 216615, 216489, 216403, 216344, 216312, 216295, 216316, 216363, 216403, 216439, 216487, 216576, 216650, 216854, 216853, 216869, 216892, 216934, 216989, 217043, 217116, 217193, 217266, 217343, 217421, 217526, 217603, 217697, 218510, 218606, 218685, 218764, 218856, 218926, 219010, 219037, 218965, 218786, 218517, 218187, 217867, 217568, 217302, 217076, 216890, 216753, 216630, 216576, 216598, 216647, 216697, 216772, 216838, 216900, 216940, 216985, 217007, 217022, 219107, 218845, 218518, 218198, 217916, 217641, 217411, 217442, 217436, 217425, 217396, 217378, 217351, 217342, 217340, 217374, 217396, 217452, 217500, 217573, 217621, 217685, 218506, 218560, 218627, 218694, 218746, 218813, 218877, 218980, 219041, 219128, 217120, 217106, 217127, 217154, 217198, 217266, 217327, 217413, 217504, 217601, 217700, 217792, 217839, 217867, 217893, 217889, 217876, 217851, 217832, 217813, 217833, 218020, 218088, 218177, 218254, 218357, 218446, 218529, 218600, 218702, 218778, 218849, 218939, 219002, 219087, 219161, 219224, 219278, 219344, 219407, 219482, 219577, 219657, 219724, 219809, 219875, 219897, 219843, 219671, 219370, 219044, 218700, 218410, 218149]",0.18045112781954886
